Date and Time,Voltage,TotalCurrent,Tank Mode: Left Y Axis,Tank Mode: Right Y Axis,Arcade Mode: Speed (1 to -1),Arcade Mode: Right X Axis,Drive Mode,UpperLimitSwitchState,LowerLimitSwitchState,StackerEncoderDistance,StackerMotorValue,Claw Pressure,Left Drive Speed,Right Drive Speed,X-position,Y-position,Heading,Traveled
20150210_055558454,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055559266,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055600079,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055600891,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055601704,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055602516,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055603322,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055604116,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055604929,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055605730,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055606524,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055607337,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055608149,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055608962,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055609772,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055610584,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055611398,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055612212,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055613024,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055613837,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055614649,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055615462,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055616274,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055617087,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055617899,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055618712,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055619519,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055620332,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055621133,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055621946,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055622758,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055623571,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055624383,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055625185,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055625990,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055626801,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055627606,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055628419,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055629231,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055630044,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055630856,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055631669,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055632481,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055633295,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055634098,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055634904,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055635709,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055636511,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055637323,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055638136,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055638948,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055639761,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055640569,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055641382,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055642194,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055643007,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055643814,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055644626,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055645439,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055646251,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055647061,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055647873,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055648686,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055649498,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055650292,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055651105,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055651899,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055652711,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055653524,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055654327,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055655139,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055655935,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055656747,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055657560,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055658372,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055659179,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055659991,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055700805,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055701608,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055702420,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055703233,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055704023,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055704836,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055705628,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055706441,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055707253,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055708049,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055708861,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055709673,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055710486,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055711298,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055712100,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055712912,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055713725,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055714537,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055715352,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055716165,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055716953,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055717766,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055718534,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055719284,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055720097,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055720874,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055721645,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055722450,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055723250,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055724063,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055724869,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055725681,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055726494,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055727307,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055728119,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055728932,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055729740,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055730552,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055731365,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055732171,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055732983,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055733796,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055734608,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055735421,0,0,0,0,0,0,Tank,0,0,1,0.5,-1,0,0,0,0,5.140998376,0
20150210_055736228,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055737041,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055737835,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055738648,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055739461,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055740263,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055741080,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055741892,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055742690,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055743495,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055744308,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055745120,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055745933,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055746745,0,0,0,0,0,0,Tank,0,0,0.3,0,-1,0,0,0,0,5.140998376,0
20150210_055747558,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055748364,0,0,0,0,0,0,Tank,0,0,0.2,0,-1,0,0,0,0,5.140998376,0
20150210_055749176,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055749979,0,0,0,0,0,0,Tank,0,0,0.8,0.5,-1,0,0,0,0,5.140998376,0
20150210_055750791,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055751604,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055752399,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055753212,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055754017,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055754830,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055755642,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055756455,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055757266,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055758052,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055758865,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055759677,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055800490,0,0,0,0,0,0,Tank,0,0,1.3,0.5,-1,0,0,0,0,5.140998376,0
20150210_055801302,0,0,0,0,0,0,Tank,0,0,4.6,0.5,-1,0,0,0,0,5.140998376,0
20150210_055802115,0,0,0,0,0,0,Tank,0,0,7.8,0.5,-1,0,0,0,0,5.140998376,0
20150210_055802928,0,0,0,0,0,0,Tank,0,0,6.6,-0.5,-1,0,0,0,0,5.140998376,0
20150210_055803741,0,0,0,0,0,0,Tank,0,0,3.3,-0.5,-1,0,0,0,0,5.140998376,0
20150210_055804543,0,0,0,0,0,0,Tank,0,0,0.1,-0.5,-1,0,0,0,0,5.140998376,0
20150210_055805349,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055806155,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055806940,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055807747,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055808552,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055809351,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055810144,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055810957,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055811769,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055812576,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055813389,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055814139,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055814951,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055815764,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055816578,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055817391,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055818200,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055819013,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055819825,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055820632,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055821444,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055822257,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055823069,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055823863,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055824676,0,0,0,0,0,0,Tank,0,0,0.6,0.5,-1,0,0,0,0,5.140998376,0
20150210_055825482,0,0,0,0,0,0,Tank,0,0,0.6,0,-1,0,0,0,0,5.140998376,0
20150210_055826294,0,0,0,0,0,0,Tank,0,0,0.6,0,-1,0,0,0,0,5.140998376,0
20150210_055827107,0,0,0,0,0,0,Tank,0,0,0.6,0,-1,0,0,0,0,5.140998376,0
20150210_055827919,0,0,0,0,0,0,Tank,0,0,0.6,0,-1,0,0,0,0,5.140998376,0
20150210_055828725,0,0,0,0,0,0,Tank,0,0,0.6,0,-1,0,0,0,0,5.140998376,0
20150210_055829519,0,0,0,0,0,0,Tank,0,0,0.6,0,-1,0,0,0,0,5.140998376,0
20150210_055830324,0,0,0,0,0,0,Tank,0,0,0.6,0,-1,0,0,0,0,5.140998376,0
20150210_055831136,0,0,0,0,0,0,Tank,0,0,0.6,0,-1,0,0,0,0,5.140998376,0
20150210_055831949,0,0,0,0,0,0,Tank,0,0,0.6,0,-1,0,0,0,0,5.140998376,0
20150210_055832761,0,0,0,0,0,0,Tank,0,0,0.8,0.5,-1,0,0,0,0,5.140998376,0
20150210_055833574,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055834386,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055835199,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055836011,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055836817,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055837617,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055838429,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055839223,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055840036,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055840848,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055841654,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055842466,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055843279,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055844078,0,0,0,0,0,0,Tank,0,0,1.2,0,-1,0,0,0,0,5.140998376,0
20150210_055844883,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055845696,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055846508,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055847321,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055848133,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055848946,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055849758,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055850571,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055851366,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055852168,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055852984,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055853797,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055854610,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055855422,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055856235,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055857040,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055857853,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055858669,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055859479,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055900269,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055901082,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055901894,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055902707,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055903518,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055904331,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055905143,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055905956,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055906768,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055907581,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055908376,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055909188,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055910001,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055910807,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055911619,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055912413,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055913226,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055914038,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055914851,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055915663,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055916469,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055917282,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055918094,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055918907,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055919700,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055920513,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055921325,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055922138,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055922950,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055923763,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055924567,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055925380,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055926181,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055926994,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055927800,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055928612,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055929425,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055930237,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055931043,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055931836,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055932641,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055933454,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
20150210_055934266,0,0,0,0,0,0,Tank,0,1,0,0,-1,0,0,0,0,5.140998376,0
